Source,Target,Symbol,Compare Length,Score,Relationship
5217,4846,SRCE,2427,0.09663322804665118,3.9815915964833614e-05
5217,4847,SRCL,2427,0.06081415285568152,2.5057335334026173e-05
5217,4848,SRDX,2427,0.13106486663890085,5.400282927025169e-05
5217,4849,SRE,2427,0.02955583820288734,1.2177930862335122e-05
5217,4851,SREV,2240,0.15341877775368595,6.849052578289551e-05
5217,4852,SRF,2009,0.06302798583743673,3.137281525009294e-05
5217,4853,SRI,2427,0.17479752525720976,7.202205408208066e-05
5217,4854,SRL,2427,0.05087176436629609,2.0960759936669178e-05
5217,4855,SRLP,1589,0.033512711875766786,2.1090441709104334e-05
5217,4856,SRNE,2427,0.09905703912452614,4.0814602029058976e-05
5217,4857,SRPT,2427,0.27322347876339526,0.00011257662907432849
5217,4858,SRRA,1157,0.07975604792972403,6.893348999976148e-05
5217,4859,SRRK,437,0.03269447845896176,7.481574018069054e-05
5217,4860,SRT,2427,0.0724057443905245,2.9833434029882365e-05
5217,4861,SRTS,898,0.02757481884819325,3.070692522070518e-05
5217,4862,SRV,2427,0.10659143422515077,4.391900874542677e-05
5217,4863,SSB,2427,0.07927399176117998,3.266336702149979e-05
5217,4864,SSBI,2427,0.01729251172476543,7.125056334884809e-06
5217,4865,SSD,2427,0.12305407471496407,5.0702132144608187e-05
5217,4866,SSI,2427,0.14559328731716167,5.998899353817951e-05
5217,4867,SSKN,2427,0.07585614907880663,3.1255108808737795e-05
5217,4868,SSL,2427,0.0966272324036938,3.981344557218533e-05
5217,4869,SSNC,2427,0.10077535999135988,4.152260403434688e-05
5217,4870,SSNT,1973,-0.01250946946413382,-6.340329175942129e-06
5217,4871,SSP,2427,0.14537244298753965,5.9897998758772e-05
5217,4874,SSRM,2427,0.06915516802413942,2.8494094777148503e-05
5217,4875,SSSS,2217,0.10731419556041659,4.84051400813787e-05
5217,4876,SSTI,680,0.07473973533536762,0.00010991137549318769
5217,4877,SSTK,1849,0.12695060555980292,6.865906195770845e-05
5217,4878,SSY,2427,0.004101416659229888,1.6899120969220798e-06
5217,4879,SSYS,2427,0.2737312605674019,0.00011278585107845154
5217,4880,ST,2427,0.12374911105951089,5.098850888319361e-05
5217,4881,STAA,2427,0.18421918807180673,7.59040741952232e-05
5217,4882,STAF,1737,0.04472855988328986,2.5750466254052883e-05
5217,4883,STAG,2225,0.07103752027528878,3.1926975404624176e-05
5217,4884,STAR,2427,0.13559608359302627,5.5869832547600443e-05
5217,4885,STAY,1576,0.05631902525002863,3.573542211296233e-05
5217,4886,STBA,2427,0.10676315147331783,4.398976162889074e-05
5217,4887,STC,2427,0.09563236137535917,3.940352755474214e-05
5217,4888,STCN,2427,0.07560526692979078,3.115173750712434e-05
5217,4889,STE,2427,0.0763687678154236,3.1466323780561844e-05
5217,4890,STFC,2427,0.07632958200641389,3.145017800017054e-05
5217,4891,STG,480,0.02237912249852998,4.6623171871937456e-05
5217,4892,STIM,425,0.022989249726307247,5.409235229719352e-05
5217,4893,STKL,2427,0.08965876498218821,3.694221878128892e-05
5217,4894,STKS,1421,0.035685469908632285,2.511292745153574e-05
5217,4895,STL,2427,0.10443600986081471,4.3030906411542936e-05
5217,4896,STLD,2427,0.13504648830744875,5.5643382079706946e-05
5217,4897,STM,2427,0.13934268517873857,5.741354972341927e-05
5217,4898,STML,1777,0.13922150619040435,7.83463737706271e-05
5217,4899,STMP,2427,0.18140505422077963,7.474456292574356e-05
5217,4900,STN,2427,0.07434782863611696,3.063363355423031e-05
5217,4901,STND,2357,0.0001234952332744477,5.239509260689338e-08
5217,4902,STNE,330,0.03427213521347002,0.0001038549551923334
5217,4903,STNG,2427,0.11428081655214511,4.708727505238777e-05
5217,4905,STON,2427,0.05593237042219815,2.3045888101441346e-05
5217,4906,STOR,1321,0.022310847867047356,1.6889362503442358e-05
5217,4907,STRA,2427,0.09793464646900399,4.035214110795385e-05
5217,4908,STRL,2427,0.14108764677725363,5.813252854439787e-05
5217,4909,STRM,2427,0.008483956737545288,3.495655845712933e-06
5217,4910,STRO,350,0.030446487672330522,8.69899647780872e-05
5217,4911,STRS,2427,0.03300520377149932,1.3599177491347062e-05
5217,4912,STRT,2427,0.06309070213953875,2.5995344927704472e-05
5217,4914,STT,2427,0.09425653371067146,3.883664347370064e-05
5217,4915,STWD,2427,0.052782270763452994,2.174794839862093e-05
5217,4916,STX,2427,0.1448436180417698,5.968010632128957e-05
5217,4917,STXB,451,0.01006518610084909,2.2317485811195322e-05
5217,4918,STXS,2427,0.09799400818992657,4.037659999584943e-05
5217,4919,STZ,2427,0.07190849558190636,2.9628551949693597e-05
5217,4920,SU,2427,0.12312816889222596,5.07326612658533e-05
5217,4921,SUI,2427,0.061619757736838324,2.538926977208007e-05
5217,4922,SUM,1313,0.06631213775767157,5.0504293798683606e-05
5217,4923,SUMR,2427,0.09570588685716448,3.943382235565079e-05
5217,4924,SUN,2427,0.055805415324809565,2.2993578625797102e-05
5217,4925,SUNS,2260,0.044821619591527966,1.98325750404991e-05
5217,4926,SUNW,2427,0.10828727204007509,4.461774702928516e-05
5217,4927,SUP,2427,0.15937880994754036,6.56690605469882e-05
5217,4928,SUPN,1963,0.11677077284998592,5.9485875114613306e-05
5217,4929,SUPV,944,0.04443261505226945,4.7068448148590514e-05
5217,4930,SURF,462,0.027038201008284923,5.8524244606677325e-05
5217,4931,SUZ,2427,0.005028718908304883,2.071989661435881e-06
5217,4932,SVA,1930,0.05261169195677253,2.7259944019053125e-05
5217,4933,SVBI,2427,-0.01564648978848029,-6.446843752979107e-06
5217,4934,SVC,2427,0.08698833185030246,3.584191670799442e-05
5217,4935,SVM,696,-0.006024884362312879,-8.656443049300113e-06
5217,4936,SVMK,351,0.017160349275651555,4.888988397621526e-05
5217,4937,SVRA,707,0.025381383495263955,3.590011809796882e-05
5217,4938,SVT,2427,0.00797357353786285,3.2853619851103624e-06
5217,4939,SVVC,2217,0.04700249030585122,2.1200942853338393e-05
5217,4941,SWCH,595,0.031075242317085337,5.2227298011908126e-05
5217,4942,SWI,334,0.03579968421373986,0.00010718468327467024
5217,4943,SWIR,2427,0.18790544108266677,7.742292586842471e-05
5217,4944,SWK,2427,0.11085177695366678,4.567440335956604e-05
5217,4945,SWKH,2427,-0.02398275402627542,-9.88164566389593e-06
5217,4946,SWKS,2427,0.22218315383207454,9.15464169064996e-05
5217,4947,SWM,2427,0.09217651112973019,3.797960903573555e-05
5217,4948,SWN,2427,0.14010029670672003,5.772570939708283e-05
5217,4949,SWP,697,0.007954561764010383,1.1412570680072287e-05
5217,4952,SWX,2427,0.04249187203663532,1.7507981885717068e-05
5217,4953,SWZ,2427,0.027164719817160017,1.1192715211025965e-05
5217,4954,SXC,2159,0.14209472855034977,6.581506648927733e-05
5217,4955,SXI,2427,0.10588392952701109,4.362749465472233e-05
5217,4956,SXT,2427,0.09151043372306482,3.770516428638847e-05
5217,4957,SXTC,283,0.016133108869805478,5.700745183676847e-05
5217,4959,SYBT,2427,0.0954245768860575,3.931791383850742e-05
5217,4960,SYBX,1104,0.018772291390193693,1.7003887128798637e-05
5217,4961,SYF,1398,0.052687412930288405,3.768770595871846e-05
5217,4962,SYK,2427,0.06425339856870015,2.647441226563665e-05
5217,4963,SYKE,2427,0.10528447226503673,4.338049949115646e-05
5217,4964,SYN,2427,0.14564010218236,6.0008282728619696e-05
5217,4965,SYNA,2427,0.17049517670952413,7.024935175505733e-05
5217,4966,SYNC,2017,0.06099607473385259,3.0240988960759834e-05
5217,4967,SYNH,1328,0.06496640091406593,4.89204826160135e-05
5217,4968,SYNL,2427,0.027001021962216026,1.1125266568692224e-05
5217,4969,SYPR,2427,0.01859862090569451,7.663214217426662e-06
5217,4970,SYRS,915,0.03522399830842406,3.84961730146711e-05
5217,4971,SYX,2427,0.0913486695245934,3.763851237107268e-05
5217,4973,SZC,1860,0.05345064945815859,2.8736908310837952e-05
5217,4974,T,2427,0.033134621374017736,1.365250159621662e-05
5217,4975,TA,2427,0.16817784653353562,6.92945391567926e-05
5217,4976,TAC,2427,0.058218486516279956,2.3987839520510902e-05
5217,4977,TACO,1539,0.030900936558039504,2.007858125928493e-05
5217,4978,TACT,2427,0.053898755175490067,2.2207974938397225e-05
5217,4979,TAIT,2427,-0.007283314327049314,-3.0009535752160336e-06
5217,4980,TAK,2427,0.02508548051021916,1.0336003506476785e-05
5217,4981,TAL,2348,0.15995841792687723,6.81253909398966e-05
5217,4982,TALO,447,0.012779858216758137,2.8590286838385095e-05
5217,4983,TANH,1236,0.026109844082652378,2.1124469322534286e-05
5217,4984,TANNI,1782,0.006774435137426103,3.8015909862099344e-06
5217,4985,TANNL,1299,0.00992617847053489,7.641399900334788e-06
5217,4986,TANNZ,1097,0.008158273638931613,7.436894839500103e-06
5217,4987,TAOP,2427,0.09059599871420748,3.7328388427773994e-05
5217,4988,TAP,2427,0.05399595806288179,2.2248025571850756e-05
5217,4989,TARA,1340,0.0808226666303017,6.031542285843411e-05
5217,4990,TARO,2427,0.06139575279845948,2.5296972722892244e-05
5217,4991,TAST,2427,0.10351645467407172,4.265202087930438e-05
5217,4992,TAT,2427,0.08417526784309502,3.468284624766997e-05
5217,4993,TATT,2427,0.021456986093283878,8.840950182646838e-06
5217,4994,TAYD,2427,0.011978536289637857,4.935532051766732e-06
5217,4995,TBB,573,0.0008672792576143339,1.5135763658190818e-06
5217,4996,TBBK,2427,0.11255710779912574,4.637705306927307e-05
5217,4997,TBC,459,-0.0002929070869185062,-6.38141801565373e-07
5217,4998,TBI,2427,0.11919317151412233,4.911131912407183e-05
5217,4999,TBIO,413,0.01890430813075423,4.577314317373905e-05
5217,5000,TBK,1328,0.03635363177605307,2.7374722722931532e-05
5217,5001,TBLT,304,0.007021863126263419,2.309823396797177e-05
5217,5002,TBLTW,304,-0.006308770324467127,-2.0752533962062917e-05
5217,5003,TBNK,2427,0.034946490956522885,1.4399048601781164e-05
5217,5004,TBPH,1450,0.09782012127098633,6.746215260068022e-05
5217,5005,TC,312,-0.010664565311504318,-3.418129907533435e-05
5217,5006,TCBI,2427,0.12474674402503887,5.1399564905248813e-05
5217,5007,TCBIL,1858,0.00284617515183875,1.531848843831405e-06
5217,5008,TCBIP,1739,0.004551148564932393,2.6171067078392138e-06
5217,5009,TCBK,2427,0.08990133056333151,3.704216339651071e-05
5217,5010,TCCO,2427,0.02890637072541482,1.1910329923945126e-05
5217,5011,TCDA,413,0.019092523744954352,4.622887105315824e-05
5217,5012,TCF,2427,0.10031735508423531,4.13338916704719e-05
5217,5013,TCFC,2427,0.01438401435677917,5.92666434148297e-06
5217,5015,TCI,2427,0.03049424316993299,1.2564583094327561e-05
5217,5016,TCMD,896,0.04812245152863017,5.37080932239176e-05
5217,5017,TCO,2427,0.07686060363619714,3.166897554025428e-05
5217,5018,TCOM,2427,0.225893437385158,9.307516991559868e-05
5217,5019,TCON,1272,0.054420022350952474,4.278303643942805e-05
5217,5020,TCP,2427,0.08158462183128164,3.3615418966329473e-05
5217,5021,TCPC,1981,0.03422705536283141,1.7277665503700864e-05
5217,5022,TCRD,2427,0.06284925219250499,2.5895859988671196e-05
5217,5023,TCRR,255,0.0017902415346021624,7.020555037655539e-06
5217,5024,TCRW,342,0.004772508095232167,1.3954702032842592e-05
5217,5025,TCRZ,1049,-0.0012455004580253204,-1.1873216949717069e-06
5217,5026,TCS,1584,0.10650567061914451,6.723842842117708e-05
5217,5027,TCX,2427,0.05410131937546415,2.229143773195886e-05
5217,5028,TD,2427,0.04501977548520875,1.8549557266258243e-05
5217,5029,TDA,1814,0.00823188880059125,4.537976185551956e-06
5217,5030,TDAC,424,0.00017210247230059258,4.0590205731271837e-07
5217,5031,TDACU,434,0.00021311866925703002,4.9105684160606e-07
5217,5032,TDC,2427,0.13909899980416315,5.73131437182378e-05
5217,5033,TDE,2209,0.004570652688087135,2.069104883697209e-06
5217,5034,TDF,2427,0.04592522483869634,1.8922630753480157e-05
5217,5035,TDG,2427,0.09411955446108569,3.878020373345105e-05
5217,5036,TDI,2427,0.01635181485372817,6.737459766678274e-06
5217,5037,TDJ,2239,0.0010504444379797774,4.6915785528350934e-07
5217,5038,TDOC,1168,0.09117327634025081,7.805931193514624e-05
5217,5039,TDS,2427,0.08287215593466558,3.41459233352557e-05
5217,5040,TDW,2427,0.12492332844754231,5.147232321695192e-05
5217,5041,TDY,2427,0.10244550592144949,4.221075645712793e-05
5217,5043,TEAM,1055,0.07947238441980074,7.532927433156469e-05
5217,5044,TECD,2427,0.11343385327438558,4.673829965982101e-05
5217,5045,TECH,2427,0.09154460040447694,3.7719242029038706e-05
5217,5046,TECK,2427,0.19245281294121575,7.929658547227677e-05
5217,5048,TEDU,1480,0.07851979732319743,5.3053917110268535e-05
5217,5049,TEF,2427,0.0608124947866941,2.5056652157681955e-05
5217,5050,TEI,2427,0.022967973840201942,9.463524450021402e-06
5217,5051,TEL,2427,0.10330718828941783,4.25657965757799e-05
5217,5053,TELL,2427,0.09641889527611615,3.972760415167538e-05
5217,5054,TEN,2427,0.22511134113745648,9.275292177068664e-05
5217,5055,TENB,394,0.03357871987044754,8.522517733616127e-05
5217,5056,TENX,2427,0.03649953065410487,1.5038949589660021e-05
5217,5057,TEO,2427,0.05435577455095233,2.239628123236602e-05
5217,5058,TER,2427,0.15866735515147046,6.537591889224164e-05
5217,5059,TERP,1407,0.07063341034650641,5.020142881770179e-05
5217,5060,TESS,2427,0.12039916709755819,4.960822706945125e-05
5217,5061,TEUM,2427,0.050373611658321625,2.0755505421640555e-05
5217,5062,TEVA,2427,0.07600231613607084,3.1315334213461404e-05
5217,5063,TEX,2427,0.20338382511550215,8.380050478595062e-05
5217,5064,TFC,2427,0.07718707883436166,3.1803493545266444e-05
5217,5067,TFSL,2427,0.06605345325799354,2.7216091165221895e-05
5217,5068,TFX,2427,0.0688801182232732,2.8380765646177666e-05
5217,5069,TG,2427,0.1490641374994755,6.141909250081396e-05
5217,5070,TGA,2427,0.16419201861103794,6.765225323899379e-05
5217,5071,TGB,2427,0.11446547572925687,4.716336041584544e-05
5217,5072,TGC,2427,0.0632809816250104,2.6073746034202885e-05
5217,5073,TGE,1205,0.0489544830070954,4.0626126976842656e-05
5217,5074,TGEN,1448,0.024435693066305456,1.687547863695128e-05
5217,5075,TGH,2427,0.14993062211649055,6.177611129645264e-05
5217,5076,TGI,2427,0.14866067044010683,6.125285143803331e-05
5217,5077,TGLS,1956,0.02994341219082819,1.5308492940096212e-05
5217,5078,TGNA,2427,0.12693148786903563,5.229974778287418e-05
5217,5079,TGP,2427,0.08864058869707857,3.6522698268264756e-05
5217,5080,TGS,2427,0.012852240622795656,5.295525596537147e-06
5217,5081,TGT,2427,0.04489635030896023,1.849870222866099e-05
5217,5082,TGTX,2427,0.25244969450646465,0.00010401717944230106
5217,5083,TH,489,0.010192114874355855,2.0842770704204203e-05
5217,5086,THC,2427,0.17427779514547276,7.180790900101885e-05
5217,5091,THFF,2427,0.09159673176278549,3.774072178112299e-05
5217,5092,THG,2427,0.0458702347708853,1.8899973123562135e-05
5217,5093,THGA,1735,0.0066588021466041,3.837926309281902e-06
5217,5094,THM,2427,0.007835583191705922,3.228505641411587e-06
5217,5096,THO,2427,0.17188402862121568,7.082160223371062e-05
5217,5097,THQ,1400,0.046009836928176964,3.286416923441212e-05
5217,5098,THR,2212,0.11718390654066668,5.297644961151297e-05
5217,5099,THRM,2427,0.1860682515622437,7.666594625555983e-05
5217,5100,THS,2427,0.04673673921582869,1.925700008892818e-05
5217,5101,THTX,2427,0.023658585307650335,9.74807800067999e-06
5217,5102,THW,1170,0.03961510938288539,3.3859067848619994e-05
5217,5103,TIF,2427,0.12501712487358815,5.1510970281659726e-05
5217,5104,TIGO,280,0.0007667008893725516,2.738217462044827e-06
5217,5106,TILE,2427,0.12302280160155658,5.068924664258615e-05
5217,5107,TIPT,2351,0.04598953036682802,1.9561688799161217e-05
5217,5108,TISI,2427,0.13806457739641792,5.6886929293950524e-05
5217,5109,TITN,2427,0.1466453868036357,6.042249147244981e-05
5217,5110,TIVO,302,0.02020044574374985,6.688889319122468e-05
5217,5111,TJX,2427,0.07600923009206793,3.1318182979838456e-05
5217,5112,TK,2427,0.157351456758349,6.483372754773341e-05
5217,5113,TKAT,1064,0.0015352030101207967,1.442859971918042e-06
5217,5114,TKC,2427,0.05008884306603387,2.0638171844266117e-05
5217,5115,TKR,2427,0.16069235990744535,6.62102842634715e-05
5217,5116,TLC,311,0.0045339268768120194,1.4578543012257297e-05
5217,5117,TLF,2427,0.02018068625823761,8.315074684069885e-06
5217,5118,TLGT,2427,0.06726891278617579,2.7716898552194392e-05
5217,5119,TLI,2427,0.015660555203394173,6.452639144373372e-06
5217,5120,TLK,2427,0.03410742555149541,1.4053327380096996e-05
5217,5121,TLND,895,0.03167788741754889,3.539428761737307e-05
5217,5122,TLRD,2427,0.15871150892044358,6.539411162770646e-05
5217,5123,TLRY,399,0.040731892672975015,0.00010208494404254389
5217,5124,TLSA,312,-0.00459083946650102,-1.4714229059298142e-05
5217,5125,TLYS,1960,0.05700028913887372,2.9081780172894754e-05
5217,5126,TM,2427,0.04120137131009377,1.6976255175151945e-05
5217,5127,TMDI,2427,0.01615590953295517,6.65674063986616e-06
5217,5129,TME,298,0.010424550200885657,3.4981712083508914e-05
5217,5130,TMHC,1728,0.08332163675630294,4.821853978952717e-05
5217,5131,TMO,2427,0.08656898288783564,3.566913180380537e-05
5217,5132,TMP,2427,0.0987236600935924,4.067723942875666e-05
5217,5133,TMQ,1967,0.05357404262998421,2.723642228265593e-05
5217,5134,TMSR,1042,-0.007872113967556282,-7.554811869055933e-06
5217,5135,TMST,1427,0.12626894393364954,8.848559490795343e-05
5217,5136,TMUS,2427,0.1016476454610031,4.188201296291846e-05
5217,5137,TNAV,2427,0.14656261004689197,6.038838485656859e-05
5217,5138,TNC,2427,0.11747181054800793,4.840206450268147e-05
5217,5139,TNDM,1575,0.07938995113080446,5.040631817828855e-05
5217,5140,TNET,1485,0.050747215571114564,3.417320913879768e-05
5217,5141,TNK,2427,0.16846222531063637,6.941171211810316e-05
5217,5142,TNP,2427,0.13613561869469998,5.609213790469715e-05
5217,5143,TNXP,1956,0.10933630469260475,5.5897906284562754e-05
5217,5144,TOCA,717,0.036359591195120486,5.0710726910907234e-05
5217,5145,TOL,2427,0.12544356866292306,5.168667847668853e-05
5217,5146,TOPS,2427,0.15971749140414557,6.580860791270934e-05
5217,5147,TORC,519,0.03047795394460714,5.8724381396160194e-05
5217,5148,TOT,2427,0.07403534511429745,3.0504880558012958e-05
5217,5149,TOTA,372,-0.0010512267909726291,-2.82587847035653e-06
5217,5150,TOTAU,389,0.0006666938257727012,1.7138658760223681e-06
5217,5151,TOUR,1455,0.07288264210739791,5.009116296041093e-05
5217,5152,TOWN,2427,0.09440335307589152,3.889713764972869e-05
5217,5153,TPB,950,0.01470817567566774,1.548229018491341e-05
5217,5154,TPC,2427,0.17373379279153114,7.158376299609854e-05
5217,5155,TPCO,1403,0.04949666340652044,3.527916137314358e-05
5217,5156,TPH,1775,0.0774466122793623,4.363189424189425e-05
5217,5157,TPHS,1856,0.012265600193683187,6.608620794010338e-06
5217,5158,TPIC,900,0.054821880682340465,6.0913200758156075e-05
5217,5159,TPL,2427,0.0891386214569899,3.672790336093527e-05
5217,5160,TPR,2427,0.12457286168124293,5.132791993458712e-05
5217,5161,TPRE,1639,0.052825972624916145,3.223061172966208e-05
5217,5163,TPX,2427,0.16812493773758674,6.927273907605552e-05
5217,5164,TPZ,2427,0.0590636869117791,2.4336088550382818e-05
5217,5165,TR,2427,0.05325450071420643,2.194252192591942e-05
5217,5166,TRC,2427,0.11473797611391744,4.727563910750615e-05
5217,5167,TRCH,2335,0.04096849178859534,1.754539262894875e-05
5217,5168,TREC,2427,0.10864908123477487,4.476682374733204e-05
5217,5169,TREE,2427,0.13710509522357675,5.64915925931507e-05
5217,5170,TREX,2427,0.15408038221149895,6.348594240276018e-05
5217,5171,TRGP,2315,0.15701764266051327,6.782619553369904e-05
5217,5172,TRHC,852,0.0512905993045639,6.020023392554448e-05
5217,5173,TRI,2427,0.04892745894671436,2.0159645219082967e-05
5217,5174,TRIB,2427,0.04007564423082844,1.6512420367049215e-05
5217,5175,TRIL,1740,0.12684768826414333,7.290097026674904e-05
5217,5176,TRIP,2062,0.1541332390781125,7.474938849568987e-05
5217,5177,TRMB,2427,0.1506754531579896,6.208300500947243e-05
5217,5178,TRMD,500,0.0022011757348882758,4.402351469776552e-06
5217,5179,TRMK,2427,0.09332764390926052,3.845391178791121e-05
5217,5180,TRMT,611,0.019297052856486398,3.1582737899323076e-05
5217,5181,TRN,2427,0.17437546158497386,7.18481506324573e-05
5217,5183,TRNO,2427,0.069465883125114,2.862211912860074e-05
5217,5184,TRNS,2427,0.03181265090752617,1.31078083673367e-05
5217,5185,TRNX,2427,0.03784361832523383,1.5592755799437093e-05
5217,5186,TROV,2427,0.10877857825358887,4.482018057420225e-05
5217,5187,TROW,2427,0.1087295400629823,4.4799975304071814e-05
5217,5188,TROX,2319,0.18249099720410217,7.869383234329546e-05
5217,5189,TRP,2427,0.06055172092320735,2.4949205159953585e-05
5217,5190,TRPX,733,-0.0033856469034567755,-4.618890727771863e-06
5217,5191,TRQ,2427,0.11892907007686783,4.900250106175024e-05
5217,5192,TRS,2427,0.1560376198693608,6.429238560748282e-05
5217,5193,TRST,2427,0.0885695762175585,3.6493438902990725e-05
5217,5194,TRT,2427,-0.017071542613325014,-7.034010141460657e-06
5217,5195,TRTN,2427,0.18538349710159666,7.638380597511193e-05
5217,5196,TRTX,650,0.00911575393699101,1.4024236826140014e-05
5217,5197,TRU,1171,0.0486767640776242,4.156854319182255e-05
5217,5198,TRUE,1450,0.09661434400646435,6.663058207342369e-05
5217,5199,TRUP,1407,0.06392011694735594,4.5430076010913964e-05
5217,5200,TRV,2427,0.03844577861761421,1.5840864696173965e-05
5217,5201,TRVG,797,0.0750658388274198,9.418549413728958e-05
5217,5203,TRVN,1523,0.09927516449209385,6.518395567438861e-05
5217,5205,TRX,2427,0.016233086491762833,6.688539963643524e-06
5217,5206,TRXC,2427,0.10946684514095276,4.5103768084446955e-05
5217,5207,TS,2427,0.09397687189035056,3.8721414046291946e-05
5217,5208,TSBK,2427,0.01493763319067418,6.154772637278195e-06
5217,5209,TSC,1707,0.03698507348829997,2.1666709717809003e-05
5217,5210,TSCAP,485,0.0006430883391393741,1.3259553384316993e-06
5217,5212,TSCO,2427,0.10740644449055231,4.4254818496313275e-05
5217,5213,TSE,1432,0.08570576474347517,5.985039437393518e-05
5217,5214,TSEM,2427,0.15266580172127128,6.290309094407552e-05
5217,5215,TSG,2427,0.055257281216166,2.2767730208556243e-05
5217,5216,TSI,2427,0.008285282434467495,3.4137958114822806e-06
5217,5218,TSLF,1614,0.008553608704215239,5.299633645734349e-06
5217,5219,TSLX,1489,0.020465555675679318,1.3744496760026405e-05
5217,5220,TSM,2427,0.09044512119629132,3.726622216575662e-05
5217,5221,TSN,2427,0.03495639250053987,1.4403128347976872e-05
5217,5222,TSQ,1403,0.052546723293626016,3.745311710165789e-05
5217,5223,TSRI,2427,0.007517649810770891,3.097507132579683e-06
5217,5224,TSU,2427,0.08429275515934069,3.473125470100564e-05
5217,5226,TTC,2427,0.09141519708137155,3.7665923807734465e-05
5217,5227,TTD,858,0.06526785766996133,7.606976418410412e-05
5217,5228,TTEC,2427,0.10574727150140008,4.357118726880926e-05
5217,5229,TTEK,2427,0.09443082971937193,3.8908458887256665e-05
5217,5230,TTGT,2427,0.15092956607297586,6.218770748783513e-05
5217,5231,TTI,2427,0.19298567292401975,7.951614047137196e-05
5217,5232,TTM,2427,0.11396713116855672,4.695802685148608e-05
5217,5233,TTMI,2427,0.1648771376646538,6.793454374316186e-05
5217,5234,TTNP,2427,-0.010623918196566256,-4.377386978395656e-06
5217,5235,TTOO,1393,0.03201681492617612,2.2984073888137916e-05
5217,5236,TTP,2090,0.0771995167807438,3.693756783767646e-05
5217,5237,TTPH,1742,0.1345413364126884,7.723383261348358e-05
5217,5238,TTWO,2427,0.183552074186439,7.562920238419407e-05
5217,5239,TU,2427,0.02892179217107733,1.1916684042471088e-05
5217,5240,TUES,2427,0.15782946039868925,6.503068001594119e-05
5217,5242,TUP,2427,0.09573675875240259,3.944654254322315e-05
5217,5243,TURN,2427,0.11607755840447045,4.782758895940274e-05
5217,5244,TUSK,841,0.050578938941360674,6.014142561398415e-05
5217,5245,TV,2427,0.09798716548805919,4.0373780588405106e-05
5217,5246,TVC,2427,0.0063566195402535225,2.619126304183569e-06
5217,5247,TVE,2427,0.005894492102091267,2.4287153284265627e-06
5217,5248,TVTY,2427,0.09762706699477992,4.022540873291303e-05
5217,5250,TWI,2427,0.21793071016194537,8.979427695176983e-05
5217,5251,TWIN,2427,0.16800199382492984,6.922208233412848e-05
5217,5252,TWLO,920,0.09354535338002011,0.00010167973193480447
5217,5253,TWMC,2427,0.024267919714041745,9.999142857042334e-06
5217,5254,TWN,2427,0.030558785057693598,1.2591176373174124e-05
5217,5255,TWNK,1051,0.008057353612017292,7.666368803061172e-06
5217,5256,TWNKW,357,0.007427186502251609,2.0804443983898064e-05
5217,5257,TWO,2427,0.04284682726588593,1.765423455537121e-05
5217,5258,TWOU,1484,0.10740244855602234,7.237361762535198e-05
5217,5259,TWST,326,0.03278496341575908,0.00010056737244097877
5217,5260,TWTR,1580,0.19071237830439428,0.00012070403690151536
5217,5261,TX,2427,0.1336969171259891,5.5087316491960904e-05
5217,5263,TXMD,2427,0.1276934804961725,5.2613712606581165e-05
5217,5264,TXN,1837,0.07104254179303068,3.867313107949411e-05
5217,5265,TXRH,2427,0.07381860231391504,3.0415575737089018e-05
5217,5266,TXT,2427,0.12537265535087788,5.165745997151952e-05
5217,5267,TY,2427,0.05173277825544773,2.1315524621115672e-05
5217,5268,TYG,2427,0.0895356523157022,3.6891492507499874e-05
5217,5269,TYHT,853,0.05429520328680209,6.365205543587584e-05
5217,5270,TYL,2427,0.13302920813345115,5.481219947814221e-05
5217,5271,TYME,1244,0.01109800276422842,8.921224087000337e-06
5217,5272,TZAC,335,-0.0001957906238201677,-5.844496233437842e-07
5217,5273,TZACU,376,-0.0016350186344825613,-4.348453815113195e-06
5217,5274,TZOO,2427,0.16941496079795365,6.980426897319887e-05
5217,5275,UA,985,0.054490389925223585,5.5320192817485874e-05
5217,5276,UAA,2427,0.18842151463639592,7.763556433308444e-05
5217,5277,UAL,2427,0.16803649069253143,6.923629612382837e-05
5217,5278,UAMY,2427,0.07835516348928882,3.228478100094307e-05
5217,5279,UAN,2230,0.10220840553882538,4.5833365712477743e-05
5217,5280,UAVS,2427,-0.02874890320816955,-1.1845448375842418e-05
5217,5282,UBCP,2427,-0.00034151566807657743,-1.4071514959891943e-07
5217,5284,UBFO,2427,-0.016508313047923655,-6.801941923330719e-06
5217,5285,UBOH,1837,0.014404360073300745,7.841241193957945e-06
5217,5287,UBS,1312,0.029297365565437418,2.2330309119998033e-05
5217,5288,UBSI,2427,0.10079485215245586,4.1530635415103364e-05
5217,5289,UBX,452,0.03805030212777095,8.418208435347555e-05
5217,5290,UCBI,2427,0.08798376575685601,3.625206664888999e-05
5217,5291,UCTT,2427,0.24909372680194536,0.0001026344156579915
5217,5292,UDR,2427,0.07015288453312198,2.8905185221723106e-05
5217,5293,UE,1281,0.031764694047624435,2.4796794728824695e-05
5217,5294,UEC,2427,0.179182111078064,7.382864074085867e-05
5217,5295,UEIC,2427,0.15042302609853497,6.197899715638029e-05
5217,5296,UEPS,2427,0.07788153772675005,3.2089632355480036e-05
5217,5297,UFAB,1168,-0.0062299665948938295,-5.333875509326909e-06
5217,5298,UFCS,2427,0.08118908903052567,3.3452447066553635e-05
